date,symbol,title,sentiment_score
2026-02-04 01:02:52,SAIL.NS,Steel Authority Of India Ltd (BOM:500113) Q3 2026 Earnings Call Highlights: Robust Profit ...,-0.929503858089447
2026-02-04 01:04:23,CUB.NS,City Union Bank Ltd (BOM:532210) Q3 2026 Earnings Call Highlights: Record Net Worth and Robust ...,-0.9234875440597534
2026-02-04 13:00:38,MARUTI.NS,Kansai Nerolac Paints Ltd (BOM:500165) Q3 2026 Earnings Call Highlights: Navigating Challenges ...,0.651782751083374
2026-02-04 13:31:08,MARUTI.NS,"India tax cuts spur demand, boost Apollo Tyres' quarterly profit",-0.900997519493103
2026-02-04 15:41:24,ICICIBANK.NS,Asian Equities Traded in the US as American Depositary Receipts Edge Higher in Wednesday Trading,-0.9094136357307434
2026-02-04 15:41:24,HDFCBANK.NS,Asian Equities Traded in the US as American Depositary Receipts Edge Higher in Wednesday Trading,-0.9094136357307434
2026-02-04 17:13:00,ICICIBANK.NS,"UBS Group Q4 Earnings & Revenues Increase Y/Y, Expenses Decline",-0.5614008903503418
2026-02-05 02:00:00,SBIN.NS,SBI Holdings unveils Layer 1 proof of concept for tokenized stocks co-developed with Startale Group,-0.2623592615127563
2026-02-05 02:55:45,TCS.NS,Trillion-Dollar Tech Wipeout Ensnares All Stocks in AI’s Path,0.1662514060735702
2026-02-05 10:21:33,RELIANCE.NS,"India's Reliance Industries buys 2 million barrels of Venezuelan oil, traders say",-0.4323001801967621
2026-02-05 11:30:40,BHARTIARTL.NS,"Bharti Airtel's quarterly profit rises 34% on India subscriber growth, upgrades",-0.926994800567627
2026-02-05 12:34:14,KOTAKBANK.NS,Kotak Mahindra Bank to add 500 engineers amid tech push – report,-0.6940706372261047
2026-02-05 15:34:56,FEDERALBNK.NS,Blackstone gets India's central bank nod to buy Federal Bank stake,0.6267839670181274
2026-02-05 23:12:45,RELIANCE.NS,India exports first fuel to Europe since ban on Russian crude-derived products,0.1502625644207
2026-02-06 05:07:43,HDFCBANK.NS,India central bank holds policy rate,0.8839182257652283
2026-02-06 10:31:36,CROMPTON.NS,"India's Crompton Greaves posts profit fall as costs, labour law charge bite",0.004846922121942
2026-02-06 11:39:27,FEDERALBNK.NS,Blackstone affiliate secures nod for stake buy in India’s Federal Bank,-0.6062605381011963
2026-02-06 15:01:41,BHARTIARTL.NS,Bharti Airtel Ltd (BOM:532454) Q3 2026 Earnings Call Highlights: Strong Revenue Growth Amidst ...,-0.927460551261902
2026-02-06 17:01:35,ABFRL.NS,Aditya Birla Fashion and Retail Ltd (BOM:535755) Q3 2026 Earnings Call Highlights: Strong ...,-0.9217902421951294
2026-02-07 01:03:54,NHPC.NS,NHPC Ltd (BOM:533098) Q3 2026 Earnings Call Highlights: Strong Power Generation and Revenue ...,-0.8941158056259155
2026-02-07 02:06:02,ASHOKLEY.NS,Why The Story Around Ashok Leyland (NSEI:ASHOKLEY) Is Shifting With New Fair Value Assumptions,0.6308180093765259
2026-02-07 06:58:05,KOTAKBANK.NS,India's Kotak Mahindra Bank says it has not submitted bid for IDBI Bank,0.909083127975464
2026-02-07 11:18:28,SBIN.NS,India's SBI beats quarterly profit expectations on healthy loan growth,-0.9148476719856262
2026-02-08 23:29:52,MARUTI.NS,India drops small car concession in new fuel emission rules,0.2419493794441223
2026-02-09 09:20:18,SBIN.NS,"Trending tickers: Datavault, Novo Nordisk, FedEx, SBI and NatWest",0.922261357307434
2026-02-09 10:15:34,SBIN.NS,"Indian shares rise on US trade optimism, strong earnings from top lender SBI",-0.9072077870368958
2026-02-09 10:24:05,SBIN.NS,"India's SBI closes at record high on profit beat, upbeat loan growth outlook",-0.9072815775871276
2026-02-09 10:53:37,RELIANCE.NS,Reliance Industries buys majority of Australia’s Goodness Group Global,0.8496043682098389
2026-02-09 16:40:04,HDFCBANK.NS,DB vs. HDB: Which Stock Is the Better Value Option?,0.8791321516036987
2026-02-10 01:04:36,TATASTEEL.NS,Indian Metals & Ferro Alloys Ltd (BOM:533047) Q3 2026 Earnings Call Highlights: Strong ...,-0.930578351020813
2026-02-10 08:57:07,BHEL.NS,Adani secures Japanese funding for India’s green energy corridor,-0.7123411297798157
2026-02-10 17:11:30,TATASTEEL.NS,"UK steel industry has ‘two months to be saved’, warns Tata Steel",-0.1732165813446045
2026-02-11 07:08:15,LTF.NS,"MSCI to add India's Aditya Birla Capital, L&T Finance to flagship global index and drop IRCTC",0.8708394169807434
2026-02-11 08:44:43,ASHOKLEY.NS,India's Ashok Leyland misses quarterly profit view as higher costs hurt,0.001714895479381
2026-02-11 10:58:13,RELIANCE.NS,Acquisitive Reliance Industries buys India’s Southern Health Foods,-0.2000156044960022
2026-02-11 11:22:06,ONGC.NS,ONGC awards NoA to Vantage’s Platinum Explorer drill-ship,-0.740765392780304
2026-02-11 12:04:30,ICICIBANK.NS,This Emerging Markets ETF Charges Just 0.07% and Ran Way Past The S&P 500,0.5829696655273438
2026-02-11 13:44:46,MARUTI.NS,Indian battery maker Amara Raja's quarterly profit halves as costs surge,-0.0008256789296865
2026-02-11 21:13:06,HDFCBANK.NS,India cenbank gives ICICI AMC approval to raise stake in HDFC Bank to 9.95%,-0.3519350588321686
2026-02-11 21:13:06,ICICIBANK.NS,India cenbank gives ICICI AMC approval to raise stake in HDFC Bank to 9.95%,-0.3519350588321686
2026-02-12 08:55:44,TCS.NS,"Indian IT stocks hit near 10-month low on AI disruption fears, fading Fed rate cut hopes",0.0125598721206188
2026-02-12 10:26:46,HINDUNILVR.NS,Unilever's India unit quarterly profit falls as thinner margins weigh,0.0101702492684125
2026-02-12 15:06:57,PETRONET.NS,"India will buy US LNG if offered at reasonable price, Petronet CEO says",-0.3793546259403229
2026-02-12 15:34:46,ICICIBANK.NS,Asian Equities Traded in the US as American Depositary Receipts Edge Higher in Thursday Trading,-0.9089969396591188
2026-02-12 17:03:10,HINDUNILVR.NS,Hindustan Unilever Ltd (BOM:500696) Q3 2026 Earnings Call Highlights: Strong Revenue Growth ...,-0.9239478707313538
2026-02-12 19:21:11,HINDUNILVR.NS,Hindustan Unilever Reports 70.8 Billion Rupees Profit on One-Off Gain,0.4873695373535156
2026-02-13 08:39:51,RELIANCE.NS,"Exclusive-India's Reliance wins US licence for Venezuelan oil, sources say",-0.8008998036384583
2026-02-13 10:19:47,HDFCBANK.NS,​HDFC Bank (HDB) Up More than 4.7% Since Q3 2026 Results,-0.925594687461853
2026-02-13 11:16:38,AXISBANK.NS,"India's Torrent Power mulls 20 billion rupee bond issue this month, bankers say",0.8455843329429626
2026-02-13 12:44:42,ICICIBANK.NS,RBI approves ICICI Group stake hike in eight banks,-0.6679478287696838
2026-02-13 12:44:42,CUB.NS,RBI approves ICICI Group stake hike in eight banks,-0.6679478287696838
2026-02-13 12:44:42,HDFCBANK.NS,RBI approves ICICI Group stake hike in eight banks,-0.6679478287696838
2026-02-13 12:44:42,FEDERALBNK.NS,RBI approves ICICI Group stake hike in eight banks,-0.6679478287696838
2026-02-13 13:00:00,RELIANCE.NS,India’s Top Private Refiner Gets U.S. License to Buy Venezuelan Oil,-0.6048918962478638
2026-02-13 16:15:50,KOTAKBANK.NS,India appoints veteran banker Uday Kotak as chair of GIFT city,0.8597334623336792
2026-02-13 17:00:56,IGL.NS,Indraprastha Gas Ltd (BOM:532514) Q3 2026 Earnings Call Highlights: Strategic Expansion and ...,0.2784929871559143
2026-02-14 01:01:44,ASHOKLEY.NS,Ashok Leyland Ltd (BOM:500477) Q3 2026 Earnings Call Highlights: Record Growth and Strategic ...,-0.9148942828178406
2026-02-14 16:27:03,BANKINDIA.NS,Indian lender Manappuram gets RBI nod for Bain Capital to take joint control,0.3860974907875061
2026-02-15 02:42:52,RELIANCE.NS,India plans AI 'data city' on staggering scale,0.6137375235557556
2026-02-16 01:00:29,CROMPTON.NS,Crompton Greaves Consumer Electricals Ltd (BOM:539876) Q3 2026 Earnings Call Highlights: Strong ...,-0.931058943271637
2026-02-16 01:02:03,MARUTI.NS,Lumax Industries Ltd (BOM:517206) Q3 2026 Earnings Call Highlights: Record Revenue Growth and ...,-0.9239092469215392
2026-02-16 05:04:11,KOTAKBANK.NS,How Investors Are Reacting To Sify Technologies (SIFY) Tightening Control Before SISL Data Center IPO,0.7675734162330627
2026-02-16 07:42:27,SBIN.NS,"SBI Holdings Shuts Down $10 Billion XRP Claims, Reveals Its Real Ripple Bet",0.6943501830101013
2026-02-16 10:04:18,RELIANCE.NS,India's Reliance Retail to pilot search and discovery platform in multi-channel push,-0.1701671481132507
2026-02-16 11:37:42,TCS.NS,This Week In AI Chips - India Boosts AI Capabilities with AMD and TCS Partnership,-0.9061574339866638
2026-02-16 12:43:31,TCS.NS,Advanced Micro Devices Expands India AI Partnership With TCS,-0.5202484130859375
2026-02-16 12:48:25,TCS.NS,AMD Partners With TCS to Support 200 Megawatts of AI Capacity in India,-0.6789361238479614
2026-02-16 18:08:51,TCS.NS,AMD India Helios AI Build Out Adds New Chapter To Growth Story,-0.0547321736812591
2026-02-17 02:28:59,HDFCBANK.NS,Indian shares set to open lower with analysts expecting post-earnings consolidation,0.0257237181067466
2026-02-17 03:57:49,RELIANCE.NS,"Reliance-backed Zivame bets on India's small cities with fresh store blitz, COO says",-0.0762335956096649
2026-02-17 04:23:56,TCS.NS,Modi Seizes AI Summit to Assert India’s Global Ambitions After Tough Year,0.3903316259384155
2026-02-17 07:07:37,TCS.NS,Adani bets $100 billion on data centres to power India’s AI ambitions,0.4757351279258728
2026-02-17 09:55:54,TCS.NS,"Trending tickers: Nvidia, AMD, Antofagasta, Debenhams and IHG",0.9228216409683228
2026-02-17 10:22:31,TCS.NS,AMD and TCS to develop Helios rack-scale AI infrastructure in India,0.431226372718811
2026-02-17 11:20:55,MARUTI.NS,Suzuki launches maiden EV in India with battery rental plan to lower upfront costs,-0.4815844893455505
2026-02-17 11:37:11,TCS.NS,AMD Pushes Deeper Into India's AI Market -- Why It Matters for Nvidia,0.6563841104507446
2026-02-17 13:35:27,TCS.NS,AI investments surge in India as tech leaders convene for Delhi summit,-0.3022829294204712
2026-02-17 15:35:52,TCS.NS,"AI Scare Wipes $56 Billion Off Indian IT, Index Slides 15%",0.0124545758590102
2026-02-17 15:39:27,ICICIBANK.NS,Asian Equities Traded in the US as American Depositary Receipts Drop Sharply in Tuesday Trading,-0.0071503138169646
2026-02-17 19:16:55,TCS.NS,AMD Ties TCS Helios Rollout To Long Term AI Data Center Story,0.6505197882652283
2026-02-17 23:10:20,TCS.NS,AMD Expands India AI Push With TCS,-0.4515248239040375
2026-02-17 23:15:20,TCS.NS,How AMD’s 200 MW Helios AI Data Center Blueprint in India Has Changed Its Investment Story,0.6334007382392883
2026-02-18 01:02:46,BHEL.NS,Synergy Green Industries Ltd (BOM:541929) Q3 2026 Earnings Call Highlights: Expansion Plans and ...,0.7168582677841187
2026-02-18 01:03:29,PETRONET.NS,Petronet LNG Ltd (BOM:532522) Q3 2026 Earnings Call Highlights: Strong Operational Performance ...,-0.9229646325111389
2026-02-18 01:05:37,RELIANCE.NS,How Subtle Valuation Shifts Are Rewriting The Story For Reliance Industries (NSEI:RELIANCE),0.8829601407051086
2026-02-18 12:01:36,HDFCBANK.NS,Paul Singer's Strategic Moves: A Closer Look at OR Royalties Inc,0.8034884929656982
2026-02-18 14:14:02,HINDUNILVR.NS,Unilever's India arm to invest up to $221 million in high-growth categories,-0.3726707100868225
2026-02-18 21:11:57,TCS.NS,AMD TCS AI Deal Puts Valuation Gap And Growth Expectations In Focus,-0.0250163823366165
